tile_index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
29425,268.553818,25.0,0.0019851083163323407,3558750005596.0933,7064504231.856568
33678,268.157609,39.0,0.0021389841162456746,3540115712735.086,7572251279.212084
32826,271.879043,36.0,0.012019780019935023,3539839043560.549,42548086609.57499
33685,277.164926,39.0,0.00168037751594544,3539109053258.1533,5947039279.573954
30072,269.682718,27.0,0.0030214135567657842,3522138425586.129,10641836787.871626
28438,269.83041,22.0,0.0010239456660083102,3508303885609.586,3592312558.71005
29432,276.277463,25.0,0.001108840878084047,3475710568518.8867,3854009958.762484
28768,268.157693,23.0,0.0009294093086722448,3466760598694.704,3222039571.3650227
28439,270.908944,22.0,0.0012043555569664053,3420278802814.5596,4119231782.544119
34503,276.498672,42.0,0.0011719714090883983,3386591055292.608,3968987891.0774436
34762,269.256922,43.0,0.0011503767699492927,3376242392520.7856,3883950818.0739336
30709,272.88101,29.0,0.006691898434273594,3350264342738.217,22419628709.57252
35279,270.791752,45.0,0.0017958221620251482,3331618757744.699,5982994800.576624
32239,272.596055,34.0,0.012498797843008462,3276163886817.3857,40948110121.89536
33960,274.791743,40.0,0.0040388500502940485,3238079591197.4854,13078117919.764095
30711,275.167718,29.0,0.0034178532621821195,3232169423657.8516,11047080808.57429
32529,265.915445,35.0,0.0011515159225969124,3220138026484.02,3708040210.4561467
32234,266.564965,34.0,0.0017424254610981737,3183177206610.7656,5546449011.98596
31936,268.10738,33.0,0.0034787200174935425,3177456325646.4985,11053480924.737955
28444,276.301618,22.0,0.0009396173640334172,3149865442766.1133,2959668264.391848
31018,268.753705,30.0,0.004278570262369074,3134380477294.659,13410667101.103113
32824,269.406908,36.0,0.005155819670219704,3132427673958.3086,16150232216.934801
32233,265.358747,34.0,0.0008937771691850473,3125059625192.8496,2793106945.3393497
33112,268.437339,37.0,0.003579451742326809,3112419027111.8667,11140753709.446682
28773,273.589495,23.0,0.002463410930337856,3092640407533.916,7618444183.52357
29097,267.483797,24.0,0.0012671196542187748,3086234773737.857,3910628739.336672
29101,271.862342,24.0,0.0026263122599202698,3063418470323.561,8045493485.876967
34228,268.512347,41.0,0.002456427205989208,3057145605544.2256,7509655638.129188
28774,274.675855,23.0,0.001963292937830149,3035465342038.378,5959507669.052126
31329,269.697387,31.0,0.006753365576533509,3022730876291.13,20413606647.069485
28105,272.051561,21.0,0.0010329817634792925,2995452464603.3984,3094247769.3044114
35025,272.929288,44.0,0.0028357955532575738,2988222697753.2485,8473988638.4320135
27769,272.344702,20.0,0.0008498009868433531,2970602595676.4287,2524421017.3252554
35531,271.95343,46.0,0.0009592674771471898,2956350161260.909,2835930560.75644
30068,265.193413,27.0,0.0011281860922117593,2939582264560.6274,3316395827.789648
32532,269.577769,35.0,0.007439746367723431,2924723722986.8745,21759202694.68615
33958,272.180929,40.0,0.009368482970224204,2909265382396.2275,27255403190.841866
33400,272.313153,38.0,0.011930405453806768,2905053266584.62,34658463335.260315
29748,267.258831,26.0,0.001519001485983495,2902892793550.8223,4409498467.054478
31327,267.36412,31.0,0.0031066747546074328,2875102643472.468,8932008799.38101
31940,272.876833,33.0,0.009591006776279071,2866133356919.5054,27489104447.93446
33401,273.582171,38.0,0.010088432125052879,2857947771856.309,28832212113.318485
30395,275.026287,28.0,0.0032287478482892107,2853693887278.076,9213857998.225163
28443,275.223083,22.0,0.001351921903909476,2838720303384.866,3837728157.2185535
31939,271.68447,33.0,0.01210718224663981,2827890599981.08,34237786867.530533
31941,274.069197,33.0,0.008114455965470816,2796193817483.154,22689591602.88879
31326,266.197487,31.0,0.0019002503825337376,2795621369788.3467,5312380577.3597975
33398,269.775117,38.0,0.007351930083021517,2791388865770.3477,20522095775.66833
31019,269.908406,30.0,0.004884245652965573,2767352714772.355,13516430467.349352
31331,272.030654,31.0,0.008087717488137202,2749166250929.684,22234479965.440594
33962,277.402558,40.0,0.0009299349723481111,2703396344853.1426,2513982805.196992
30387,265.965727,28.0,0.001470611877212457,2686909803828.163,3951401470.5082893
28441,273.066014,22.0,0.0018946697742041976,2666999207940.3164,5053082787.111053
31017,267.599005,30.0,0.0026860088879669293,2660649613732.3247,7146528510.250801
31332,273.197287,31.0,0.007975515678360915,2654846384342.77,21173768961.96555
28437,268.751875,22.0,0.0009219971574523498,2653206236011.9634,2446248607.7378783
32235,267.771183,34.0,0.0033151406693199322,2619476235320.6953,8683932200.028706
31016,266.444304,30.0,0.0014782307547491456,2618377641787.674,3870566357.638081
33111,267.185203,37.0,0.0015671522068733497,2590711264565.58,4060038875.6355953
31633,267.549534,32.0,0.0027851641403964385,2589605108511.6035,7212475286.013947
29100,270.767705,24.0,0.00264068294144261,2524225003588.1567,6665677907.338157
30073,270.805044,27.0,0.00494121277823308,2505766000185.2017,12381522979.377113
35022,268.758797,44.0,0.0015346954805055266,2471024487621.983,3792270113.3719416
32534,272.019318,35.0,0.012651891963267627,2467954284873.8813,31224290982.507763
30706,269.450947,29.0,0.0037512050916251633,2451241314164.583,9195108898.49614
33680,270.731128,39.0,0.008512589410539773,2450003711774.946,20855875652.638542
33956,269.570114,40.0,0.006054008340862626,2447146610535.076,14815045991.493055
29753,272.821841,26.0,0.003777236016369143,2430162647670.211,9179297878.414917
33396,267.23708,38.0,0.0018639678476871473,2424127971151.0874,4518496596.904703
34231,272.487386,41.0,0.007206590156972667,2423245446758.615,17463336784.53947
34234,276.462425,41.0,0.0017557645958953835,2386818647885.307,4190691678.779912
30389,268.230867,28.0,0.00302280390672292,2386207186296.7603,7213036404.988153
31333,274.363921,31.0,0.005079953640720914,2378850884864.9043,12084452213.301638
31325,265.030853,31.0,0.001069786155764579,2363863090065.5054,2528828007.874956
33115,272.193746,37.0,0.012568518801345878,2338926637427.1885,29396843417.47231
29749,268.371433,26.0,0.0024255018724811117,2272215552488.0264,5511263077.240412
27770,273.408879,20.0,0.0009100250165641403,2214580801812.609,2015323930.8521466
31634,268.728713,32.0,0.0035816625553102724,2182115680043.089,7815602022.565743
31330,270.86402,31.0,0.00889699236101365,2178913250575.7742,19385774545.684086
31638,273.445426,32.0,0.009123169035669709,2170099071124.154,19798180650.01548
32236,268.977401,34.0,0.005510778831103195,2162696435612.2302,11918141735.474213
33961,276.097151,40.0,0.0023558479906964323,2147849921006.3596,5060007920.720324
31938,270.492107,33.0,0.008599713889925809,2137434859206.3862,18381328247.528774
30075,273.049697,27.0,0.004667568352256297,2135039844460.8235,9965444408.811546
29428,271.863951,25.0,0.00325615666373592,2086838183178.6348,6795072056.295672
30076,274.172023,27.0,0.0036232782204180655,2080746311657.266,7539122793.242992
30071,268.560392,27.0,0.0023642626356777316,2038487639797.0312,4819520160.063007
35533,274.832543,46.0,0.000952367672769732,2003237802386.4236,1907818923.8631105
29754,273.934443,26.0,0.003398009935217841,1999284855668.8184,6793589802.893212
30708,271.737656,29.0,0.005972958914968194,1977800902640.0574,11813323533.456072
32533,270.798544,35.0,0.010970226185735999,1921301083536.9,21077107457.299446
34233,275.137412,41.0,0.0029740015837147944,1908224713301.7754,5675063319.44319
30705,268.307593,29.0,0.003102815505264216,1887488892943.2686,5856529803.038363
35023,270.148961,44.0,0.0018859301727176191,1865202511231.1682,3517641694.159534
33116,273.445882,37.0,0.012042735133244558,1799156377947.3496,21666763722.907574
33402,274.85119,38.0,0.004698920161757466,1747874873837.8777,8213124484.90609
33959,273.486336,40.0,0.008020894223984547,1741599997820.5625,13969189363.010448
32238,271.389837,34.0,0.01125923934353158,1654547206525.725,18628943003.444717
34230,271.162373,41.0,0.007372795934692282,1604773763719.4583,11831669481.251654
35027,275.709615,44.0,0.0008858375611063428,1551845253256.9194,1374682814.3595643
30393,272.761147,28.0,0.005789531835671705,1531901416561.589,8868992020.293903
32829,275.587247,36.0,0.00553316387487647,1527489584373.5762,8451850187.505945
32531,268.356995,35.0,0.0044245067350559926,1481067489141.5938,6552993080.779449
35281,273.620179,45.0,0.0016865572789569892,1452762428687.2537,2450167048.6977215
33117,274.698017,37.0,0.0076265716465307816,1439175153166.6755,10975972417.532562
31937,269.299743,33.0,0.006385746112648886,1426839671754.3108,9111435887.278303
33684,275.878167,39.0,0.0031952383262888453,1409446487174.672,4503517434.673692
29429,272.967329,25.0,0.002893709005128161,1407250933830.3738,4072174699.6999664
31015,265.289604,30.0,0.000986065587976484,1401533624121.5208,1382004077.1382
33403,276.120208,38.0,0.0026072200874983553,1383245898719.4946,3606426493.0911818
33683,274.591407,39.0,0.006200688118135141,1365776482560.713,8468754007.442618
30392,271.628577,28.0,0.005626405117777997,1325564187211.041,7458161126.867432
33404,277.389226,38.0,0.0010885873913474785,1313818913063.429,1430206703.2746978
32823,268.17084,36.0,0.0027355392939610746,1274502795031.4224,3486452476.0716734
32831,278.059383,36.0,0.0011894401026576738,1250527579359.4583,1487427652.3695662
31637,272.266248,32.0,0.009121053543909026,1207840207139.5098,11016775201.805637
32822,266.934772,36.0,0.001419934388032624,1170483448196.8386,1662009698.7176936
31632,266.370356,32.0,0.0015402969695190668,1106616147428.808,1704517498.305458
32237,270.183619,34.0,0.00802643587939829,1068398805796.3103,8575434508.349792
35026,274.319452,44.0,0.0018894966185537035,1030956932800.3567,1947989638.4007719
33114,270.94161,37.0,0.010546533432630123,1020215507261.5189,10759736955.82131
35282,275.034393,45.0,0.0008905551989563087,986677648782.0837,878690909.8168714
35532,273.392987,46.0,0.0011856925602429925,847160084318.9191,1004471409.3117685
35280,272.205966,45.0,0.0021938249286321794,782548240302.165,1716773837.4321349
33681,272.017888,39.0,0.009683667715628987,672212848434.0679,6509485858.411984
