tile_index,RA,Dec,tile_prob,tile_Mstar,tile_Mstar*tile_prob
9169,259.436274,19.119201,0.0007262499378916675,22379118668557.758,16252833543.110329
11004,281.797615,36.439709,0.0008878835344936407,18167318317867.016,16130462800.338827
10655,261.571571,32.975607,0.0017425226443283227,8874538475435.129,15464084251.408663
11921,267.361639,46.832014,0.0021785287455073875,7018955875217.857,15290997137.610065
9557,260.9826,22.583302,0.0018224007682027873,7997490208553.972,14574632299.763027
11483,279.937678,41.635861,0.002028284321051325,7176445050650.173,14555870977.120127
8779,268.625336,15.655099,0.001258522009647326,11502144347695.756,14475701819.715696
9746,259.426043,24.315353,0.0009558141316521806,14839027996669.316,14183352659.19888
10478,258.079876,31.243557,0.000694285616995341,20315311130308.93,14104628322.558853
11328,282.04236,39.903811,0.000976359862451747,14443817850721.21,14102364010.00825
10826,259.51667,34.707658,0.0008662206729041012,15279535806783.07,13235449788.21394
8776,263.228998,15.655099,0.0010102669772393662,12760868088549.42,12891883630.76911
8777,265.027777,15.655099,0.0012051946786827432,10620788914531.336,12800118283.205833
12064,278.823797,48.564065,0.0010024953541887482,12593673357933.82,12625099033.499266
12060,268.354789,48.564065,0.0015649276824358928,7707822706406.345,12062185124.563232
11635,280.724218,43.367912,0.0014159839972865064,8510008657376.242,12050036075.614388
11927,282.551965,46.832014,0.0006758483909526387,17690953461353.61,11956402431.273851
9364,260.944597,20.851252,0.0011603746736878447,9924218485417.85,11515811786.623613
10994,260.267611,36.439709,0.0008429182011183639,13610708665408.555,11472714064.192307
11628,264.046043,43.367912,0.001227452361935346,9339973215500.121,11464372183.778492
12325,270.981505,52.028166,0.0008738732331547851,13115666746553.803,11461430104.791674
11319,261.721671,39.903811,0.0008840499595364193,12779189538032.936,11297441994.00625
11784,283.886194,45.099963,0.0007155433360067265,15659746545896.395,11205227284.470518
10836,280.586106,34.707658,0.0011061887147196816,10021323133307.84,11085474556.62441
11476,263.715252,41.635861,0.0012050089364139002,9127444841120.312,10998652600.174929
9944,280.641994,26.047404,0.0008883045985357337,12176885595106.219,10816783469.976389
12195,270.009275,50.296115,0.001287466516175299,8162309322724.199,10508699947.67289
8579,270.588305,13.923048,0.0008235493331536552,12631665136030.365,10402799399.398083
11484,282.255168,41.635861,0.0011496046199343606,9032429466830.254,10383722644.299313
9757,280.333215,24.315353,0.0008164250666607196,12021935622794.11,9815009592.23056
11159,261.210024,38.17176,0.001064441632581573,9197523760311.715,9790227207.13401
12198,278.14326,50.296115,0.0007639553229863347,12491925615185.057,9543273068.069967
11168,281.03859,38.17176,0.0011567270170743584,7977793947533.122,9228129795.763859
11926,280.020244,46.832014,0.001037446603961247,8598766174488.247,8920760765.979675
8576,265.234867,13.923048,0.0008029333955708703,10820925493929.355,8688482450.060093
10129,280.00538,27.779455,0.0010214397879172686,8139249917616.153,8313753709.65549
12197,275.431932,50.296115,0.001187410655819106,6946517946572.695,8248369430.599073
8381,276.823679,12.190998,0.0007285304716005688,10471732717616.95,7628976375.240582
11776,264.255998,45.099963,0.0007926975505648658,9182733246845.475,7279130152.264965
11920,264.829918,46.832014,0.0009635373872073651,7355038830490.575,7086854897.539603
12326,273.796593,52.028166,0.0006987268286787441,9886037486101.082,6907639620.862593
8974,262.014509,17.38715,0.0010683543326735062,6292131607693.268,6722226064.831017
11636,283.106815,43.367912,0.0008095143319364075,7483932124628.373,6058350314.125957
8775,261.430219,15.655099,0.0007250813009733586,6776229954273.659,4913317630.939387
12059,265.737536,48.564065,0.0006915279706518308,6768154294204.691,4680368004.129845
12194,267.297947,50.296115,0.0007053703884961594,6551090619371.796,4620945335.259829
