tile_index,RA,Dec,tile_prob
33405,278.658244,38.0,0.001010977412506009
27772,275.537235,20.0,0.001010264167772305
27431,272.769583,19.0,0.0010086886218230865
27433,274.884824,19.0,0.0010056028931378007
31932,263.337927,33.0,0.000990739282297278
29093,263.105251,24.0,0.0009758827367544578
36020,271.807992,48.0,0.0009713401554782376
30066,262.948761,27.0,0.0009651121648424769
29744,262.808424,26.0,0.0009620577777996765
35780,274.899529,47.0,0.0009614567072516731
31013,262.980203,30.0,0.0009583705857986592
32832,279.295451,36.0,0.0009523800204600491
27763,265.959635,20.0,0.0009496436617715039
27430,271.711962,19.0,0.0009460628945193268
35284,277.86282,45.0,0.0009450288662942859
29757,277.272249,26.0,0.0009444645883158428
34236,279.112451,41.0,0.0009429891854876868
33394,264.699044,38.0,0.0009260060865397899
35028,277.099779,44.0,0.0009165046955823908
33109,264.680932,37.0,0.0009112891819775739
31323,262.697587,31.0,0.0009053705128150767
34495,265.73361,42.0,0.0009048474202548033
35781,276.365808,47.0,0.0009040360135877677
33963,278.707965,40.0,0.0009031960489818754
29420,263.036928,25.0,0.0008954665691806012
27429,270.654341,19.0,0.0008889481141756495
32820,264.462636,36.0,0.0008887223265087153
27434,275.942445,19.0,0.0008844002905195836
27092,274.252343,18.0,0.000881406198824553
30384,262.568017,28.0,0.0008803160073789226
31026,277.99131,30.0,0.0008789248566456008
28099,265.624692,21.0,0.0008782972200795934
28764,263.812251,23.0,0.0008773461395548223
36258,272.549372,49.0,0.0008732056815153546
31945,278.83865,33.0,0.0008670536884409234
27428,269.596721,19.0,0.0008627193445354326
34760,266.522268,43.0,0.0008596177492150728
27762,264.895457,20.0,0.000857419726009253
29092,262.010615,24.0,0.0008570627318278148
36259,274.073625,49.0,0.0008567991281609996
31629,262.832821,32.0,0.0008539129768258179
27093,275.303805,18.0,0.0008536432451501817
29743,261.695822,26.0,0.0008530430258970612
36019,270.313516,48.0,0.0008517439837533423
27427,268.5391,19.0,0.0008470973138416668
27091,273.20088,18.0,0.0008452368617773209
35535,277.711656,46.0,0.0008448842497188725
34505,279.189938,42.0,0.0008348968085544849
31336,277.863821,31.0,0.0008306425534415912
27426,267.481479,19.0,0.0008291446799639509
35776,269.034412,47.0,0.0008267735809638125
27773,276.601413,20.0,0.0008253658330211957
28445,277.380153,22.0,0.0008239761766934468
32527,263.473896,35.0,0.0008159868477901311
32244,278.627145,34.0,0.000810421726583948
35020,265.97847,44.0,0.0008093707251556015
28777,277.934936,23.0,0.000807193016817956
30079,277.539002,27.0,0.0008033682804721494
27425,266.423859,19.0,0.0007995072571725357
30398,278.423997,28.0,0.000797631011527496
33952,264.348485,40.0,0.0007972305790479857
33121,279.70656,37.0,0.000797081135515192
30065,261.826434,27.0,0.0007849547481471375
27090,272.149418,18.0,0.0007842534926048473
28110,277.407286,21.0,0.0007772001708547113
28432,263.359201,22.0,0.0007742422905459091
30700,262.590823,29.0,0.0007741846630500902
28098,264.553547,21.0,0.0007722917281534451
31322,261.530953,31.0,0.0007695723687592282
32231,262.946311,34.0,0.0007598483261752449
27094,276.355267,18.0,0.0007562627291213984
35029,278.489942,44.0,0.000755768909592378
29106,277.335523,24.0,0.0007504693580538954
27761,263.831279,20.0,0.0007494902367960396
29419,261.93355,25.0,0.0007493236419967375
26750,274.786455,17.0,0.0007440255471007159
27424,265.366238,19.0,0.0007408194454535757
36257,271.025119,49.0,0.0007383030707130184
27089,271.097956,18.0,0.0007367433844131797
35276,266.549111,45.0,0.0007354527129706562
36023,276.291422,48.0,0.0007333533357070974
32540,279.343966,35.0,0.0007288241292428895
26749,273.740763,17.0,0.0007210233427611825
33687,279.738445,39.0,0.0007200780104766509
27435,277.000065,19.0,0.0007114498105505136
28763,262.725891,23.0,0.0007025532580409411
29433,277.380841,25.0,0.0006999912032151954
26751,275.832147,17.0,0.0006928614761296206
34770,280.195542,43.0,0.0006916355034831891
27088,270.046494,18.0,0.0006812010967774361
27087,268.995032,18.0,0.0006734590017543526
35528,267.634761,46.0,0.0006728122771091833
26748,272.695072,17.0,0.0006721063354182575
30383,261.435447,28.0,0.000671114709815605
33406,279.927263,38.0,0.0006697133854368456
35775,267.568133,47.0,0.0006661453538833091
27086,267.943569,18.0,0.000665833410163577
27423,264.308617,19.0,0.0006608070432041499
33964,280.013373,40.0,0.0006605392677357287
29418,260.830172,25.0,0.0006573131401568487
28097,263.482402,21.0,0.0006539622455723113
33393,263.430026,38.0,0.0006524858180987768
30699,261.447469,29.0,0.000649301940602471
26405,274.559409,16.0,0.0006435834020328508
35782,277.832087,47.0,0.0006387450649058865
26743,267.466613,17.0,0.0006371883535241018
26744,268.512305,17.0,0.0006371158815495588
35536,279.151213,46.0,0.0006363344230238318
36490,271.432247,50.0,0.0006337148715852316
32526,262.253122,35.0,0.0006303410807882409
35285,279.277033,45.0,0.0006285647565037702
31643,279.341318,32.0,0.0006229821189029809
33675,264.297331,39.0,0.000620140128016848
27774,277.66559,20.0,0.0006183469126065113
29758,278.384851,26.0,0.0006181896332525199
26742,266.420921,17.0,0.0006180017450224408
26747,271.64938,17.0,0.0006179112653369797
33108,263.428796,37.0,0.0006174095929146388
27084,265.840645,18.0,0.000615386923815295
30714,278.59778,29.0,0.0006148162834241233
28762,261.639531,23.0,0.0006135847801148065
27760,262.767102,20.0,0.0006119841098616662
26745,269.557996,17.0,0.000611685932006528
27095,277.406729,18.0,0.0006083449797972332
36491,272.98797,50.0,0.0006044268281711681
32819,263.226568,36.0,0.0006039029566171979
26404,273.51911,16.0,0.0006038760626234197
26752,276.877839,17.0,0.0006020861511187901
31012,261.825502,30.0,0.0005984920629196232
28111,278.478431,21.0,0.0005982146582338586
31027,279.14601,30.0,0.0005971856526787457
34237,280.437464,41.0,0.0005964119024780791
28446,278.458687,22.0,0.0005947678323890136
36018,268.819039,48.0,0.0005913724535924484
32833,280.531519,36.0,0.0005904570400371847
28096,262.411257,21.0,0.0005885787392483006
26746,270.603688,17.0,0.000585977127737958
28431,262.280666,22.0,0.0005841814012748114
27085,266.892107,18.0,0.0005804275314692812
26741,265.375229,17.0,0.0005771040951234651
31931,262.145564,33.0,0.0005767482571736668
34225,264.537308,41.0,0.0005735045881852726
31337,279.030454,31.0,0.000572532655923776
31321,260.36432,31.0,0.0005712989351039466
31628,261.653642,32.0,0.0005701394601304921
32245,279.833363,34.0,0.000566807223193588
27083,264.789183,18.0,0.000563584433252063
30382,260.302877,28.0,0.000562902540777815
27422,263.250997,19.0,0.0005566602068713212
26407,276.640008,16.0,0.0005544421355382124
29091,260.915979,24.0,0.0005536532585300915
26403,272.478811,16.0,0.0005527325600591659
33688,281.025205,39.0,0.0005517370679805283
28778,279.021297,23.0,0.0005489383599780893
36024,277.785898,48.0,0.000547060332241105
35030,279.880106,44.0,0.0005441260965053237
29742,260.58322,26.0,0.00054232440278592
36260,275.597878,49.0,0.0005416182060107245
26406,275.599709,16.0,0.0005385480317575298
30064,260.704108,27.0,0.0005211315989042055
27759,261.702924,20.0,0.0005203825194748011
27436,278.057686,19.0,0.0005180319063470111
31946,280.031013,33.0,0.00051709722384996
36261,277.122131,49.0,0.0005152989154752404
31011,260.670802,30.0,0.0005126031107927953
34506,280.53557,42.0,0.0005118972378818908
34494,264.387978,42.0,0.0005056850936372111
32230,261.740093,34.0,0.000502765741235075
34759,265.15494,43.0,0.0005006144221586048
30080,278.661328,27.0,0.0005001321226555829
26059,274.361437,15.0,0.0004981748508783108
35537,280.590769,46.0,0.0004929084663795684
33122,280.958696,37.0,0.0004928021151765628
36488,268.320799,50.0,0.0004901576656062322
26060,275.396714,15.0,0.0004856926594647745
26402,271.438511,16.0,0.0004856831472506032
27082,263.73772,18.0,0.00048098780976387243
29107,278.430159,24.0,0.00047941799268736216
26408,277.680308,16.0,0.0004788120449935546
31930,260.9532,33.0,0.00047788945036848394
26058,273.326161,15.0,0.0004713558632835225
36256,269.500866,49.0,0.00047113216742018934
36489,269.876523,50.0,0.0004708568796321987
26401,270.398212,16.0,0.00046450969289527224
26753,277.92353,17.0,0.00046156532670732443
34771,281.56287,43.0,0.00045900603380007144
30063,259.581782,27.0,0.0004554199410183629
28095,261.340112,21.0,0.0004540387316360316
36025,279.280375,48.0,0.0004536916458315237
33674,263.010571,39.0,0.00045135656052109425
27421,262.193376,19.0,0.00044981252541741797
36492,274.543694,50.0,0.00044763821778480005
28430,261.202132,22.0,0.0004462177404888341
26740,264.329538,17.0,0.00044516712280608063
33951,263.043078,40.0,0.00044491467729375675
26739,263.283846,17.0,0.0004432001797607245
26398,267.277313,16.0,0.00044277106370289035
36717,270.584741,51.0,0.00044138379768374653
27096,278.458192,18.0,0.00044041137884060654
29434,278.484219,25.0,0.0004371457171831258
26061,276.43199,15.0,0.000436765981134537
33392,262.161008,38.0,0.00043610729666795494
26399,268.317613,16.0,0.0004360184911064675
26400,269.357912,16.0,0.00043590428316672995
35783,279.298367,47.0,0.00043579963987639683
32541,280.56474,35.0,0.0004334709258084381
26397,266.237014,16.0,0.00042639917292994553
29417,259.726794,25.0,0.0004259147498385425
26057,272.290885,15.0,0.0004228018324724729
36718,272.173757,51.0,0.0004226978771102596
33965,281.31878,40.0,0.00042200002992944717
35275,265.134898,45.0,0.0004178610487142806
30715,279.741134,29.0,0.0004168211492611204
25712,276.187381,14.0,0.00041651326513000544
34224,263.212295,41.0,0.00041600697313437946
30399,279.556567,28.0,0.0004152591859663509
29090,259.821343,24.0,0.00041154798856552995
27775,278.729768,20.0,0.0004108048963890761
32818,261.9905,36.0,0.00040563210908132146
33107,262.176661,37.0,0.0004028644133825146
25711,275.156767,14.0,0.00040258559470945807
35286,280.691247,45.0,0.00040228888070913365
35019,264.588307,44.0,0.0004022260916756886
26396,265.196715,16.0,0.00039877337897128426
27081,262.686258,18.0,0.0003974370375871255
35031,281.27027,44.0,0.0003925937624480914
30698,260.304115,29.0,0.0003895033258420284
26051,266.079228,15.0,0.00038939844799903994
26052,267.114504,15.0,0.00038886806060557953
26053,268.14978,15.0,0.00038552045028342067
33407,281.196281,38.0,0.00038542091725201374
26056,271.255609,15.0,0.0003833807560737768
35774,266.101854,47.0,0.0003823302634929026
26055,270.220333,15.0,0.000381925608717471
28761,260.55317,23.0,0.00038099491809879486
32525,261.032347,35.0,0.0003808933373710225
32834,281.767587,36.0,0.0003802421089531295
25710,274.126154,14.0,0.00037764579793521846
36255,267.976612,49.0,0.00037602682765582236
29741,259.470618,26.0,0.0003746490551578553
36262,278.646384,49.0,0.0003732089996922852
31644,280.520497,32.0,0.00036979437505902193
31010,259.516101,30.0,0.00036976624103668746
26395,264.156415,16.0,0.00036859244881382107
28447,279.537222,22.0,0.00036843516076061415
26050,265.043952,15.0,0.00036839329939111515
35527,266.195204,46.0,0.0003628164170338719
34507,281.881203,42.0,0.00036052855908180845
26738,262.238154,17.0,0.00035856776600459315
31627,260.474464,32.0,0.00035723982529926434
34238,281.762477,41.0,0.0003523457445372417
32229,260.533875,34.0,0.00035157755906761143
26409,278.720607,16.0,0.00035039505013136096
26062,277.467266,15.0,0.00034995872784339806
31338,280.197088,31.0,0.0003499373995428882
32246,281.039581,34.0,0.00034951349695438126
27420,261.135755,19.0,0.00034345859365863456
36720,275.351788,51.0,0.00034060121714081596
33123,282.210831,37.0,0.00033932799831099913
31929,259.760837,33.0,0.0003371882887755929
36719,273.762772,51.0,0.0003363046686203966
27437,279.115307,19.0,0.0003361955811824327
30697,259.160761,29.0,0.00033594420270825694
30381,259.170306,28.0,0.0003344302203866024
25709,273.09554,14.0,0.0003343640925204778
30081,279.783654,27.0,0.0003343045717622786
34772,282.930197,43.0,0.00033380007413280535
28094,260.268967,21.0,0.00033316132886789494
29759,279.497453,26.0,0.0003328797492042994
35538,282.030326,46.0,0.00033000458560876206
36026,280.774851,48.0,0.0003275212331917197
25361,274.36053,13.0,0.0003267908722328088
27758,260.638746,20.0,0.00032589900052711496
28429,260.123597,22.0,0.00032555991605388293
26054,269.185057,15.0,0.00032434900730607315
31320,259.197686,31.0,0.0003223498344607852
26049,264.008676,15.0,0.0003220424942386132
26754,278.969222,17.0,0.00031977204356429634
25713,277.217995,14.0,0.00031937392926017165
35287,282.10546,45.0,0.0003177547590999597
33689,282.311964,39.0,0.00031712897955772526
36716,268.995725,51.0,0.0003167490502194545
36017,267.324562,48.0,0.0003162725933895743
34239,283.08749,41.0,0.0003147006732758392
33966,282.624187,40.0,0.00031342940349731493
25714,278.248608,14.0,0.0003113748865216284
29740,258.358016,26.0,0.0003107344946626914
28112,279.549576,21.0,0.0003095422248646322
36493,276.099418,50.0,0.00030716477446496705
27080,261.634796,18.0,0.0003069456013974477
36487,266.765075,50.0,0.000304966803480927
25362,275.386834,13.0,0.00030385968840169445
31028,280.300711,30.0,0.00030238250762136656
25708,272.064926,14.0,0.0003016983490507373
29416,258.623416,25.0,0.00030087905156987716
31947,281.223376,33.0,0.000297673514438463
33673,261.723811,39.0,0.0002956593786217346
25702,265.881245,14.0,0.00029352382042414677
29089,258.726706,24.0,0.0002925678453885523
36942,273.156801,52.0,0.0002920540522085545
34493,263.042345,42.0,0.0002913704034768523
25360,273.334225,13.0,0.00029116647345877054
28779,280.107657,23.0,0.0002896913357665994
35784,280.764646,47.0,0.00028950801607929833
25704,267.942472,14.0,0.0002879031387790191
29108,279.524796,24.0,0.00028756940297756554
27097,279.509654,18.0,0.00028497795036008366
36494,277.655142,50.0,0.00028298964459956994
33408,282.465299,38.0,0.0002813028946342398
25705,268.973086,14.0,0.0002798343650536071
36940,269.908262,52.0,0.0002794355468965835
32524,259.811572,35.0,0.0002780540411847915
26394,263.116116,16.0,0.0002775018531563935
25707,271.034313,14.0,0.0002774239331124926
31626,259.295285,32.0,0.00027626721101770463
26737,261.192462,17.0,0.00027427324227226877
26048,262.973399,15.0,0.0002737446011309268
25012,276.746999,12.0,0.00027233354170314196
25703,266.911858,14.0,0.0002714598781851752
25701,264.850631,14.0,0.00027068511784051285
32542,281.785515,35.0,0.0002687955722951183
29435,279.587597,25.0,0.00026766013346327024
28760,259.46681,23.0,0.0002672172148668976
32817,260.754432,36.0,0.0002669873393200722
34508,283.226836,42.0,0.0002661380830189039
36263,280.170637,49.0,0.0002660201726983566
33391,260.891989,38.0,0.00026601453148013054
33950,261.73767,40.0,0.00026515035332365426
35032,282.660433,44.0,0.00026295330722729673
31319,258.031053,31.0,0.0002622143376071728
35785,282.230925,47.0,0.000261908530984477
33106,260.924525,37.0,0.00026182533491384447
34758,263.787613,43.0,0.00026116324996864454
30400,280.689137,28.0,0.00026112204938031865
25363,276.413138,13.0,0.000260980833426815
35288,283.519674,45.0,0.0002584218532401848
30380,258.037736,28.0,0.0002582220583020249
25359,272.307921,13.0,0.0002558947156662838
35018,263.198143,44.0,0.0002555005719754609
27776,279.793946,20.0,0.00025545002747526984
32228,259.327657,34.0,0.0002550232644498977
25013,277.76934,12.0,0.00025499658229510337
35539,283.469883,46.0,0.00025380452346698124
27419,260.078135,19.0,0.000253235427852088
26393,262.075816,16.0,0.0002523804859260025
